docketId,term,naturalCourt,justiceName,justice,petitioner_vote,pitch_diff
2004-061-01,2004,1607,DHSouter,107,1,1.422975441
2004-061-01,2004,1607,JPStevens,103,1,-0.526024995
2004-061-01,2004,1607,AMKennedy,106,1,-0.444779787
2004-061-01,2004,1607,AScalia,105,0,-0.16830323
2004-062-01,2004,1607,AMKennedy,106,0,-0.233231974
2004-062-01,2004,1607,AScalia,105,0,0.781557309
2004-062-01,2004,1607,RBGinsburg,109,0,0.670341629
2004-063-01,2004,1607,AMKennedy,106,0,-0.364381172
2004-063-01,2004,1607,WHRehnquist,102,0,2.077003735
2004-063-01,2004,1607,DHSouter,107,0,0.178543715
2004-063-01,2004,1607,JPStevens,103,0,0.021543966
2004-063-01,2004,1607,SDOConnor,104,0,-0.798685809
2004-063-01,2004,1607,AScalia,105,0,-0.252179008
2004-064-01,2004,1607,SDOConnor,104,0,-0.63356048
2004-064-01,2004,1607,JPStevens,103,0,-1.503940815
2004-064-01,2004,1607,SGBreyer,110,0,0.607281132
2004-064-01,2004,1607,AScalia,105,0,0.91588687
2004-064-01,2004,1607,RBGinsburg,109,0,0.561739587
2004-064-01,2004,1607,DHSouter,107,0,-0.555287642
2004-065-01,2004,1607,JPStevens,103,1,0.270334957
2004-065-01,2004,1607,AScalia,105,0,-0.858230942
2004-065-01,2004,1607,RBGinsburg,109,1,-0.580785865
2004-065-01,2004,1607,SGBreyer,110,1,-0.985474016
2004-065-01,2004,1607,DHSouter,107,1,0.208475828
2004-065-01,2004,1607,AMKennedy,106,0,-0.252485009
2004-066-01,2004,1607,DHSouter,107,1,0.40372613
2004-066-01,2004,1607,SGBreyer,110,0,0.670210927
2004-066-01,2004,1607,RBGinsburg,109,0,0.177171877
2004-066-01,2004,1607,AScalia,105,1,-1.159433036
2004-067-01,2004,1607,SGBreyer,110,0,0.361647424
2004-067-01,2004,1607,RBGinsburg,109,0,-0.145169398
2004-067-01,2004,1607,JPStevens,103,0,-0.596941516
2004-067-01,2004,1607,AMKennedy,106,0,-1.618572502
2004-067-01,2004,1607,DHSouter,107,0,0.518940882
2004-067-01,2004,1607,AScalia,105,0,-0.265627582
2004-069-01,2004,1607,SGBreyer,110,0,-0.884628592
2004-069-01,2004,1607,AMKennedy,106,0,-0.235422016
2004-069-01,2004,1607,DHSouter,107,0,0.290706182
2004-069-01,2004,1607,RBGinsburg,109,0,0.588349713
2004-069-01,2004,1607,AScalia,105,0,-0.64047302
2004-069-01,2004,1607,SDOConnor,104,0,-0.137311435
2004-070-01,2004,1607,SGBreyer,110,0,-0.692263573
2004-070-01,2004,1607,RBGinsburg,109,0,-0.812340623
2004-070-01,2004,1607,DHSouter,107,0,-0.111200228
2004-070-01,2004,1607,SDOConnor,104,0,-0.154343116
2004-070-01,2004,1607,JPStevens,103,0,-0.772769259
2004-070-01,2004,1607,AMKennedy,106,0,-1.224624964
2004-071-01,2004,1607,JPStevens,103,0,0.090320594
2004-071-01,2004,1607,RBGinsburg,109,0,-1.206976668
2004-071-01,2004,1607,SGBreyer,110,0,-0.231125381
2004-072-01,2004,1607,SDOConnor,104,0,1.325770362
2004-072-01,2004,1607,JPStevens,103,0,-0.59812382
2004-072-01,2004,1607,AScalia,105,0,-0.265221023
2004-072-01,2004,1607,RBGinsburg,109,0,0.752629666
2004-072-01,2004,1607,AMKennedy,106,0,0.497170987
2004-072-01,2004,1607,SGBreyer,110,0,-0.036843426
2004-073-01,2004,1607,SDOConnor,104,1,-0.856240418
2004-073-01,2004,1607,DHSouter,107,1,-0.135553066
2004-073-01,2004,1607,JPStevens,103,1,1.563750758
2004-073-01,2004,1607,RBGinsburg,109,1,-0.446794671
2004-073-01,2004,1607,AScalia,105,0,0.270207618
2004-073-01,2004,1607,SGBreyer,110,1,-0.989682006
2004-073-01,2004,1607,WHRehnquist,102,1,-0.655374374
2004-074-01,2004,1607,AMKennedy,106,1,0.529083761
2004-074-01,2004,1607,SDOConnor,104,1,-0.233290398
2004-074-01,2004,1607,WHRehnquist,102,1,-0.778804093
2004-074-01,2004,1607,RBGinsburg,109,1,-0.000797825
2004-075-01,2004,1607,AMKennedy,106,0,0.911368669
2004-075-01,2004,1607,SGBreyer,110,0,-0.784307821
2004-075-01,2004,1607,AScalia,105,0,0.799483633
2004-075-01,2004,1607,DHSouter,107,0,-1.987678109
2004-075-01,2004,1607,RBGinsburg,109,0,-0.563458463
2004-075-01,2004,1607,SDOConnor,104,0,-0.539544353
2004-075-01,2004,1607,JPStevens,103,0,0.251157957
2004-076-01,2004,1607,JPStevens,103,0,0.134553713
2004-076-01,2004,1607,AMKennedy,106,1,0.698805873
2004-076-01,2004,1607,SGBreyer,110,1,-0.886490471
2004-076-01,2004,1607,DHSouter,107,1,-0.487797947
2004-076-01,2004,1607,RBGinsburg,109,0,0.189787363
2004-076-01,2004,1607,SDOConnor,104,1,-0.731688522
2004-076-01,2004,1607,WHRehnquist,102,1,0.095700328
2004-076-01,2004,1607,AScalia,105,1,0.422387319
2004-077-01,2004,1607,AScalia,105,1,-0.011931707
2004-077-01,2004,1607,AMKennedy,106,1,-0.231170826
2004-077-01,2004,1607,WHRehnquist,102,1,0.333676053
2004-077-01,2004,1607,JPStevens,103,0,0.865301834
2004-077-01,2004,1607,SDOConnor,104,1,-0.299168059
2004-077-01,2004,1607,RBGinsburg,109,0,0.473147046
2004-077-01,2004,1607,DHSouter,107,0,1.206520916
2004-077-01,2004,1607,SGBreyer,110,0,0.105814555
2004-078-01,2004,1607,JPStevens,103,0,0.110442338
2004-078-01,2004,1607,RBGinsburg,109,0,1.352453987
2004-078-01,2004,1607,SGBreyer,110,0,-0.37299662
2004-078-01,2004,1607,DHSouter,107,0,0.122804497
2004-078-01,2004,1607,AMKennedy,106,0,-0.162944116
2004-078-01,2004,1607,SDOConnor,104,0,0.630844439
2004-079-01,2004,1607,WHRehnquist,102,1,-0.540755976
2004-079-01,2004,1607,SDOConnor,104,1,0.857714513
2004-079-01,2004,1607,JPStevens,103,1,1.884416267
2004-079-01,2004,1607,DHSouter,107,1,-1.273431053
2004-079-01,2004,1607,RBGinsburg,109,1,-0.193925577
2004-079-01,2004,1607,SGBreyer,110,1,-0.186153984
2004-080-01,2004,1607,SGBreyer,110,1,0.303620214
2005-005-01,2005,1701,SGBreyer,110,0,0
2005-005-01,2005,1701,RBGinsburg,109,0,0
2005-005-01,2005,1701,AMKennedy,106,0,0
2005-005-01,2005,1701,JGRoberts,111,0,0
2005-005-01,2005,1701,SDOConnor,104,0,0
2005-005-01,2005,1701,AScalia,105,0,0
2005-005-01,2005,1701,DHSouter,107,0,0
2005-005-02,2005,1701,AScalia,105,1,0
2005-005-02,2005,1701,SDOConnor,104,1,0
2005-005-02,2005,1701,SGBreyer,110,1,0
2005-005-02,2005,1701,DHSouter,107,1,0
2005-005-02,2005,1701,AMKennedy,106,1,0
2005-005-02,2005,1701,RBGinsburg,109,1,0
2005-005-02,2005,1701,JGRoberts,111,1,0
2005-006-01,2005,1701,DHSouter,107,1,-0.975148064
2005-006-01,2005,1701,JGRoberts,111,1,-0.607377495
2005-006-01,2005,1701,AScalia,105,1,-0.121560108
2005-006-01,2005,1701,RBGinsburg,109,1,0.245152515
2005-007-01,2005,1701,AScalia,105,0,0.111608852
2005-007-01,2005,1701,JPStevens,103,0,0.995877639
2005-007-01,2005,1701,RBGinsburg,109,0,0.4449586
2005-007-01,2005,1701,SGBreyer,110,0,-0.081953866
2005-007-01,2005,1701,SDOConnor,104,0,0.369752188
2005-008-01,2005,1701,AMKennedy,106,0,0.105359599
2005-008-01,2005,1701,SGBreyer,110,0,0.567462544
2005-008-01,2005,1701,AScalia,105,0,-0.859998243
2005-008-01,2005,1701,JPStevens,103,0,-0.220835064
2005-008-01,2005,1701,RBGinsburg,109,0,0.010703717
2005-010-01,2005,1701,RBGinsburg,109,1,-0.488608549
2005-010-01,2005,1701,JGRoberts,111,1,-1.174054222
2005-010-01,2005,1701,JPStevens,103,1,0.526748516
2005-011-01,2005,1701,JGRoberts,111,1,-0.384976339
2005-011-01,2005,1701,DHSouter,107,1,-0.750568627
2005-011-01,2005,1701,AMKennedy,106,0,-2.040142662
2005-011-01,2005,1701,JPStevens,103,1,-0.778872569
2005-011-01,2005,1701,SGBreyer,110,1,-0.150107434
2005-012-01,2005,1701,JPStevens,103,0,-0.041142685
2005-012-01,2005,1701,AMKennedy,106,0,0.508842104
2005-012-01,2005,1701,SDOConnor,104,0,0.420968729
2005-012-01,2005,1701,RBGinsburg,109,0,0.801447027
2005-012-01,2005,1701,SGBreyer,110,0,0.397153088
2005-014-01,2005,1701,RBGinsburg,109,1,-0.615866438
2005-014-01,2005,1701,DHSouter,107,1,0.217522091
2005-014-01,2005,1701,JPStevens,103,1,0.250313038
2005-014-01,2005,1701,SDOConnor,104,1,-0.535332938
2005-014-01,2005,1701,AScalia,105,1,-0.830676512
2005-015-01,2005,1701,AMKennedy,106,1,-0.046535673
2005-015-01,2005,1701,JPStevens,103,0,0.107347537
2005-015-01,2005,1701,JGRoberts,111,1,0.220507254
2005-015-01,2005,1701,RBGinsburg,109,1,1.083183408
2005-015-01,2005,1701,SGBreyer,110,1,-0.31652001
2005-016-01,2005,1701,AMKennedy,106,1,0.595471724
2005-016-01,2005,1701,JGRoberts,111,1,-0.372898629
2005-016-01,2005,1701,JPStevens,103,1,-0.043743629
2005-016-01,2005,1701,AScalia,105,1,0.472020434
2005-016-01,2005,1701,SDOConnor,104,1,-0.605723751
2005-016-01,2005,1701,SGBreyer,110,1,0.749701856
2005-017-01,2005,1701,AScalia,105,1,0.260692941
2005-017-01,2005,1701,RBGinsburg,109,0,-0.74192879
2005-017-01,2005,1701,DHSouter,107,0,-0.569755634
2005-017-01,2005,1701,AMKennedy,106,1,-0.055878965
2005-017-01,2005,1701,JPStevens,103,0,-1.148871088
2005-017-01,2005,1701,JGRoberts,111,1,0.284668369
2005-017-01,2005,1701,SGBreyer,110,0,0.099898463
2005-018-01,2005,1701,JPStevens,103,0,0.324028323
2005-018-01,2005,1701,JGRoberts,111,0,-0.776695814
2005-018-01,2005,1701,SGBreyer,110,0,-0.708072182
2005-018-01,2005,1701,RBGinsburg,109,0,0.822303991
2005-018-01,2005,1701,AScalia,105,0,-1.216197389
2005-018-01,2005,1701,SDOConnor,104,0,0.462077334
2005-019-01,2005,1701,DHSouter,107,1,0.619829831
2005-019-01,2005,1701,AScalia,105,1,-0.306414105
2005-019-01,2005,1701,RBGinsburg,109,1,-1.063993784
2005-019-01,2005,1701,JGRoberts,111,1,-0.041234768
2005-019-01,2005,1701,JPStevens,103,1,-0.645088519
2005-021-01,2005,1701,JPStevens,103,1,0.280437523
2005-021-01,2005,1701,JGRoberts,111,1,-0.884832871
2005-021-01,2005,1701,DHSouter,107,1,1.033130433
2005-021-01,2005,1701,AMKennedy,106,1,-0.498987287
2005-021-01,2005,1701,SGBreyer,110,1,-0.56207513
2005-021-01,2005,1701,AScalia,105,1,0.563723302
2005-022-01,2005,1701,JGRoberts,111,1,-0.775983277
2005-022-01,2005,1701,SDOConnor,104,1,-0.602105083
2005-022-01,2005,1701,JPStevens,103,1,-1.434873991
2005-022-01,2005,1701,RBGinsburg,109,1,0.45348263
2005-022-01,2005,1701,SGBreyer,110,1,3.845991135
2005-023-01,2005,1701,SGBreyer,110,0,-0.052949562
2005-023-01,2005,1701,JPStevens,103,0,0.430080917
2005-023-01,2005,1701,AScalia,105,0,-0.193809405
2005-023-01,2005,1701,SDOConnor,104,0,-0.227322434
2005-023-01,2005,1701,AMKennedy,106,0,-0.229112279
2005-023-01,2005,1701,DHSouter,107,0,-0.385603108
2005-024-01,2005,1701,SDOConnor,104,1,-0.854622328
2005-024-01,2005,1701,JGRoberts,111,1,1.554564355
2005-024-01,2005,1701,RBGinsburg,109,1,-0.746965735
2005-024-01,2005,1701,JPStevens,103,0,0.766546162
2005-024-01,2005,1701,AScalia,105,1,-0.562671063
2005-025-01,2005,1701,SDOConnor,104,1,-1.103771967
2005-025-01,2005,1701,JGRoberts,111,1,-0.439678835
2005-025-01,2005,1701,SGBreyer,110,1,0.257833082
2005-025-01,2005,1701,RBGinsburg,109,1,-0.210291328
2005-025-01,2005,1701,AScalia,105,1,-0.534540232
2005-027-01,2005,1702,SGBreyer,110,0,-1.163445263
2005-027-01,2005,1702,JGRoberts,111,0,-0.745667046
2005-027-01,2005,1702,DHSouter,107,0,-1.117238284
2005-027-01,2005,1702,JPStevens,103,0,-0.501550974
2005-027-01,2005,1702,RBGinsburg,109,0,0.111800247
2005-027-01,2005,1702,AMKennedy,106,0,-0.386869704
2005-028-01,2005,1702,RBGinsburg,109,1,-0.532029267
2005-028-01,2005,1702,AScalia,105,1,-0.627257452
2005-028-01,2005,1702,JGRoberts,111,1,-0.802961148
2005-032-01,2005,1702,JGRoberts,111,1,0.693625562
2005-032-01,2005,1702,AMKennedy,106,1,1.215312894
2005-032-01,2005,1702,DHSouter,107,1,0.277570946
2005-032-01,2005,1702,SGBreyer,110,1,0.50079314
2005-032-01,2005,1702,RBGinsburg,109,1,2.365483165
2005-032-01,2005,1702,JPStevens,103,1,-0.214925703
2005-033-01,2005,1702,AScalia,105,1,0.011278119
2005-033-01,2005,1702,JGRoberts,111,1,-1.910579953
2005-033-01,2005,1702,JPStevens,103,1,-0.614517876
2005-033-01,2005,1702,SGBreyer,110,1,-0.634463447
2005-033-01,2005,1702,RBGinsburg,109,1,-0.942626489
2005-034-01,2005,1702,JGRoberts,111,1,-0.902254201
2005-034-01,2005,1702,DHSouter,107,1,-0.169050988
2005-034-01,2005,1702,AScalia,105,1,-0.749145662
2005-034-01,2005,1702,JPStevens,103,1,-0.849044207
2005-034-01,2005,1702,RBGinsburg,109,1,-0.63790475
2005-035-01,2005,1702,DHSouter,107,1,0.92651692
2005-035-01,2005,1702,AScalia,105,1,-0.124627126
2005-035-01,2005,1702,JGRoberts,111,1,0.021933012
2005-035-01,2005,1702,RBGinsburg,109,1,0.723427067
2005-035-01,2005,1702,SGBreyer,110,1,-0.860906947
2005-035-01,2005,1702,AMKennedy,106,1,0.178605152
2005-035-01,2005,1702,JPStevens,103,1,-0.19435721
2005-036-01,2005,1702,AScalia,105,1,-1.552922172
2005-036-01,2005,1702,DHSouter,107,1,-0.625390636
2005-036-01,2005,1702,JGRoberts,111,1,-0.037010146
2005-036-01,2005,1702,RBGinsburg,109,1,-0.89098608
2005-036-01,2005,1702,AMKennedy,106,1,-1.112550923
2005-036-01,2005,1702,SGBreyer,110,1,-0.205711869
2005-037-01,2005,1702,RBGinsburg,109,1,-1.98632789
2005-037-01,2005,1702,AScalia,105,1,0.41871058
2005-038-01,2005,1702,JGRoberts,111,1,-1.894977536
2005-039-01,2005,1702,AScalia,105,1,0.478438504
2005-039-01,2005,1702,JPStevens,103,1,0.855524949
2005-039-01,2005,1702,RBGinsburg,109,1,0.272521295
2005-039-01,2005,1702,AMKennedy,106,1,-0.657308083
2005-039-01,2005,1702,SGBreyer,110,1,-0.450772462
2005-040-01,2005,1702,RBGinsburg,109,1,-0.318192141
2005-040-01,2005,1702,DHSouter,107,1,0.054745612
2005-040-01,2005,1702,AScalia,105,1,-1.467030901
2005-040-01,2005,1702,JPStevens,103,1,0.211146694
2005-042-01,2005,1702,AMKennedy,106,0,0.580847489
2005-042-01,2005,1702,JGRoberts,111,0,0.333497306
2005-042-01,2005,1702,RBGinsburg,109,0,-0.013875234
2005-042-01,2005,1702,DHSouter,107,0,-0.744478051
2005-042-01,2005,1702,CThomas,108,0,-0.350718822
2005-046-01,2005,1702,RBGinsburg,109,1,1.876696993
2005-046-01,2005,1702,JGRoberts,111,1,0.789166919
2005-046-01,2005,1702,JPStevens,103,1,-0.16823022
2005-046-01,2005,1702,AScalia,105,1,-0.954068418
2005-047-01,2005,1702,JGRoberts,111,0,0.797366199
2005-047-01,2005,1702,SGBreyer,110,0,-0.660645998
2005-047-01,2005,1702,RBGinsburg,109,0,1.135632987
2005-047-01,2005,1702,AScalia,105,0,0.182871492
2005-048-01,2005,1702,RBGinsburg,109,1,0.718000704
2005-048-01,2005,1702,SGBreyer,110,1,-0.105928809
2005-048-01,2005,1702,JGRoberts,111,1,-1.121954033
2005-048-01,2005,1702,AMKennedy,106,0,1.276235884
2005-048-01,2005,1702,DHSouter,107,1,0.380920914
2005-048-01,2005,1702,AScalia,105,0,0.896063952
2005-048-01,2005,1702,JPStevens,103,1,0.044250759
2005-049-01,2005,1702,SGBreyer,110,0,0.115992805
2005-049-01,2005,1702,AMKennedy,106,1,-0.01862736
2005-049-01,2005,1702,AScalia,105,1,-0.10003871
2005-049-01,2005,1702,JPStevens,103,1,-0.225732714
2005-051-01,2005,1702,JGRoberts,111,1,0.408350275
2005-051-01,2005,1702,RBGinsburg,109,1,-0.760515357
2005-051-01,2005,1702,SGBreyer,110,1,-0.697275816
2005-051-01,2005,1702,DHSouter,107,1,0.09895564
2005-051-01,2005,1702,AScalia,105,1,-1.670930007
2005-051-01,2005,1702,JPStevens,103,1,-1.151222764
2005-051-01,2005,1702,AMKennedy,106,1,0.022879936
2005-052-01,2005,1702,RBGinsburg,109,1,-0.372733024
2005-052-01,2005,1702,AScalia,105,1,-0.420988367
2005-052-01,2005,1702,SAAlito,112,1,-0.954136582
2005-052-01,2005,1702,SGBreyer,110,1,-0.685428278
2005-052-01,2005,1702,DHSouter,107,1,0.396890119
2005-053-01,2005,1702,SGBreyer,110,1,0.169001256
2005-053-01,2005,1702,JPStevens,103,1,1.338616583
2005-053-01,2005,1702,AScalia,105,1,-0.620196979
2005-053-01,2005,1702,RBGinsburg,109,1,-0.288697178
2005-053-01,2005,1702,JGRoberts,111,1,0.07400894
2005-054-01,2005,1702,AScalia,105,0,0.272112333
2005-054-01,2005,1702,RBGinsburg,109,0,1.02759107
2005-054-01,2005,1702,SGBreyer,110,0,0.623462331
2005-054-01,2005,1702,AMKennedy,106,0,0.486382611
2005-054-01,2005,1702,JGRoberts,111,0,-0.356202767
2005-054-01,2005,1702,DHSouter,107,0,-0.312915435
2005-055-01,2005,1702,AMKennedy,106,0,-0.462238167
2005-055-01,2005,1702,DHSouter,107,0,0.130556795
2005-055-01,2005,1702,JGRoberts,111,0,-1.271343398
2005-055-01,2005,1702,SAAlito,112,0,0.953904237
2005-055-01,2005,1702,SGBreyer,110,0,0.798345638
2005-055-01,2005,1702,JPStevens,103,0,0.580377918
2005-056-01,2005,1702,JGRoberts,111,1,0.882881548
2005-057-01,2005,1702,DHSouter,107,1,-0.630387384
2005-057-01,2005,1702,RBGinsburg,109,1,-0.078772559
2005-057-01,2005,1702,JGRoberts,111,1,-0.236193019
2005-057-01,2005,1702,SAAlito,112,1,-0.831050703
2005-057-01,2005,1702,AScalia,105,1,-0.293933012
2005-058-01,2005,1702,AScalia,105,1,-0.371726011
2005-058-01,2005,1702,SGBreyer,110,0,-0.440773284
2005-058-01,2005,1702,JGRoberts,111,1,-1.436926124
2005-058-01,2005,1702,DHSouter,107,0,-0.204141404
2005-058-01,2005,1702,RBGinsburg,109,0,0.262626389
2005-059-01,2005,1702,SAAlito,112,1,0.069065799
2005-059-01,2005,1702,AScalia,105,1,0.002543686
2005-059-01,2005,1702,DHSouter,107,1,-0.457800246
2005-059-01,2005,1702,RBGinsburg,109,1,0.292267459
2005-059-01,2005,1702,JGRoberts,111,1,-0.613206995
2005-059-01,2005,1702,JPStevens,103,1,-0.549875655
2005-060-01,2005,1702,AScalia,105,1,-0.036344692
2005-060-01,2005,1702,AMKennedy,106,1,-0.026332561
2005-060-01,2005,1702,RBGinsburg,109,1,-0.371608404
2005-060-01,2005,1702,JGRoberts,111,1,-0.594819006
2005-060-01,2005,1702,DHSouter,107,1,0.841709003
2005-060-01,2005,1702,SGBreyer,110,1,-1.449871889
2005-060-01,2005,1702,SAAlito,112,1,2.270657102
2005-061-01,2005,1702,AMKennedy,106,1,-0.865388655
2005-061-01,2005,1702,RBGinsburg,109,1,0.224127895
2005-061-01,2005,1702,SGBreyer,110,1,0.051583035
2005-061-01,2005,1702,JPStevens,103,1,0.347676966
2005-061-01,2005,1702,JGRoberts,111,1,-1.098475158
2005-061-01,2005,1702,AScalia,105,1,0.020783647
2005-062-01,2005,1702,SGBreyer,110,1,-0.741869623
2005-062-01,2005,1702,JGRoberts,111,1,-0.42747784
2005-062-01,2005,1702,SAAlito,112,1,-0.839404663
2005-062-01,2005,1702,AScalia,105,1,-0.54383935
2005-062-01,2005,1702,DHSouter,107,1,-0.238212702
2005-063-01,2005,1702,AScalia,105,0,-0.186403156
2005-063-01,2005,1702,JGRoberts,111,0,-0.877995283
2005-063-01,2005,1702,DHSouter,107,1,0.860555491
2005-063-01,2005,1702,RBGinsburg,109,1,-0.282844508
2005-063-01,2005,1702,SGBreyer,110,1,-0.442972134
2005-063-01,2005,1702,AMKennedy,106,1,-1.258942473
2005-064-01,2005,1702,DHSouter,107,1,-0.28053768
2005-064-01,2005,1702,JPStevens,103,1,-0.577559282
2005-064-01,2005,1702,RBGinsburg,109,1,0.676142462
2005-064-01,2005,1702,AScalia,105,1,0.162444408
2005-064-01,2005,1702,AMKennedy,106,1,0.029904933
2005-064-01,2005,1702,JGRoberts,111,1,0.336518111
2005-065-01,2005,1702,JPStevens,103,0,-0.761156755
2005-065-01,2005,1702,RBGinsburg,109,0,-0.842742586
2005-065-01,2005,1702,SGBreyer,110,0,0.090808691
2005-065-01,2005,1702,JGRoberts,111,0,0.276169979
2005-066-01,2005,1702,SGBreyer,110,1,-0.468940327
2005-066-01,2005,1702,JGRoberts,111,1,-0.7270041
2005-066-01,2005,1702,RBGinsburg,109,1,0.525792018
2005-066-01,2005,1702,AMKennedy,106,1,-0.396733393
2005-066-01,2005,1702,JPStevens,103,1,0.054078668
2005-066-01,2005,1702,DHSouter,107,1,0.286715762
2005-067-01,2005,1702,SGBreyer,110,1,-0.569431139
2005-067-01,2005,1702,AScalia,105,1,-0.262471409
2005-067-01,2005,1702,JGRoberts,111,1,0.821682683
2005-067-01,2005,1702,AMKennedy,106,0,0.820101069
2005-067-01,2005,1702,RBGinsburg,109,1,-1.235944705
2005-068-01,2005,1702,JPStevens,103,0,0.461899714
2005-068-01,2005,1702,RBGinsburg,109,0,-0.454517243
2005-068-01,2005,1702,JGRoberts,111,0,-0.120206547
2005-068-01,2005,1702,SGBreyer,110,0,-0.493819474
2005-068-01,2005,1702,AScalia,105,0,-0.559108401
2005-069-01,2005,1702,JGRoberts,111,1,-0.848690462
2005-069-01,2005,1702,AMKennedy,106,1,0.8142051
2005-069-01,2005,1702,AScalia,105,1,-0.357869686
2005-070-01,2005,1702,JGRoberts,111,0,0.524562866
2005-070-01,2005,1702,RBGinsburg,109,0,0.806475202
2005-070-01,2005,1702,JPStevens,103,0,0.856604904
2005-070-01,2005,1702,AScalia,105,0,0.200145767
2005-070-01,2005,1702,AMKennedy,106,0,0.175691493
2005-070-01,2005,1702,SGBreyer,110,0,0.993151266
2005-070-01,2005,1702,DHSouter,107,0,-0.412344722
2005-070-02,2005,1702,RBGinsburg,109,1,0.136349896
2005-070-02,2005,1702,SAAlito,112,1,-1.862944012
2005-070-02,2005,1702,JGRoberts,111,1,-0.114641272
2005-070-02,2005,1702,AScalia,105,1,0.227506254
2005-070-02,2005,1702,SGBreyer,110,1,-0.398330266
2005-071-01,2005,1702,DHSouter,107,0,-0.961317431
2005-071-01,2005,1702,AMKennedy,106,0,1.051427072
2005-071-01,2005,1702,SGBreyer,110,0,0.308604185
2005-071-01,2005,1702,RBGinsburg,109,0,0.369778126
2005-071-01,2005,1702,AScalia,105,0,0.797702555
2005-071-01,2005,1702,JPStevens,103,0,0.524026237
2005-071-01,2005,1702,JGRoberts,111,0,0.485010026
2005-073-01,2005,1702,DHSouter,107,0,0.733423003
2005-073-01,2005,1702,JGRoberts,111,0,-0.150910283
2005-073-01,2005,1702,AScalia,105,0,0.41652731
2005-073-01,2005,1702,AMKennedy,106,0,0.034269179
2005-073-01,2005,1702,RBGinsburg,109,0,0.373186399
2005-073-01,2005,1702,JPStevens,103,0,-0.51031513
2005-074-01,2005,1702,JGRoberts,111,0,-0.491845031
2005-074-01,2005,1702,AScalia,105,0,0.441912623
2005-074-01,2005,1702,AMKennedy,106,0,0.138451738
2005-074-01,2005,1702,SGBreyer,110,0,-0.18155722
2005-074-01,2005,1702,RBGinsburg,109,0,0.449455312
2005-075-01,2005,1702,AScalia,105,0,-0.468267678
2005-075-01,2005,1702,SAAlito,112,0,0.333566521
2005-075-01,2005,1702,SGBreyer,110,0,0.61489212
2005-075-01,2005,1702,RBGinsburg,109,0,0.789571777
2005-075-01,2005,1702,DHSouter,107,0,1.142233699
2005-075-01,2005,1702,JGRoberts,111,0,0.19754002
2005-076-01,2005,1702,JPStevens,103,0,0.074050409
2005-076-01,2005,1702,AMKennedy,106,1,-1.330270948
2005-076-01,2005,1702,SGBreyer,110,1,-0.157838507
2005-076-01,2005,1702,JGRoberts,111,1,0.90568023
2005-077-01,2005,1702,SGBreyer,110,0,-0.261322153
2005-077-01,2005,1702,JPStevens,103,0,-0.044684586
2005-077-01,2005,1702,AScalia,105,0,-0.998713931
2005-078-01,2005,1702,AMKennedy,106,0,0.237259193
2005-078-01,2005,1702,AScalia,105,0,-0.401746116
2005-078-01,2005,1702,SAAlito,112,0,0.092472191
2005-078-01,2005,1702,RBGinsburg,109,0,-0.026477493
2005-078-01,2005,1702,JGRoberts,111,0,0.556353179
2005-079-01,2005,1702,DHSouter,107,0,0.430103666
2005-079-01,2005,1702,AScalia,105,1,-0.213115444
2005-079-01,2005,1702,JGRoberts,111,1,0.047093531
2005-079-01,2005,1702,AMKennedy,106,1,-0.162223851
2005-079-01,2005,1702,JPStevens,103,0,0.808592058
2005-079-01,2005,1702,SGBreyer,110,0,-0.908392575
2005-079-01,2005,1702,RBGinsburg,109,0,0.513354418
2005-080-01,2005,1702,DHSouter,107,1,1.271360442
2005-080-01,2005,1702,AMKennedy,106,1,0.294832229
2005-080-01,2005,1702,AScalia,105,1,-0.176809474
2005-080-01,2005,1702,JPStevens,103,0,0.354363732
2005-080-01,2005,1702,JGRoberts,111,1,-0.903884604
2005-081-01,2005,1702,AScalia,105,1,-0.841346262
2005-081-01,2005,1702,DHSouter,107,0,-0.362335341
2005-081-01,2005,1702,RBGinsburg,109,0,-0.068983603
2005-081-01,2005,1702,JGRoberts,111,1,-1.210483123
2005-082-01,2005,1702,DHSouter,107,0,-0.55078833
2005-082-01,2005,1702,RBGinsburg,109,1,-1.30292617
2005-082-01,2005,1702,AMKennedy,106,1,-0.316299366
2005-082-01,2005,1702,SGBreyer,110,0,0.549662306
2005-082-01,2005,1702,JGRoberts,111,1,-1.531636801
2005-082-01,2005,1702,AScalia,105,1,-0.701631486
2005-083-01,2005,1702,AMKennedy,106,0,0.149308596
2005-083-01,2005,1702,AScalia,105,0,-0.956413791
2005-083-01,2005,1702,SGBreyer,110,0,-0.024022196
2005-083-01,2005,1702,SAAlito,112,0,0.594510225
2005-083-01,2005,1702,RBGinsburg,109,0,0.015605638
2005-083-01,2005,1702,JGRoberts,111,0,1.369614878
2005-083-01,2005,1702,DHSouter,107,0,0.073270189
2005-085-01,2005,1702,AScalia,105,1,0.081561516
2005-085-01,2005,1702,SGBreyer,110,1,-0.140832072
2005-085-01,2005,1702,JGRoberts,111,1,0.065157869
2005-085-01,2005,1702,RBGinsburg,109,0,-1.807557419
2005-085-01,2005,1702,DHSouter,107,1,-0.843057503
2005-085-01,2005,1702,JPStevens,103,0,-0.37513056
2005-087-01,2005,1702,JGRoberts,111,0,0.364088423
2005-087-01,2005,1702,AMKennedy,106,0,-0.458143916
2005-087-01,2005,1702,AScalia,105,0,1.599278197
2005-087-01,2005,1702,DHSouter,107,0,0.443605915
